TITLE,ZULU UTC TIME (Seconds),SIM TIME (Seconds),ZULU DAY OF YEAR (Number),ZULU DATE (Number),PLANE LATITUDE (Degrees),PLANE LONGITUDE (Degrees),PLANE PITCH DEGREES (Radians),PLANE BANK DEGREES (Radians),PLANE HEADING DEGREES TRUE (Radians),INCIDENCE ALPHA (Radians),INCIDENCE BETA (Radians),AIRSPEED TRUE (Meters per second),PLANE ALTITUDE (Feet),ELEVATOR DEFLECTION (Radians),RUDDER DEFLECTION (Radians),AILERON LEFT DEFLECTION (Radians),AILERON RIGHT DEFLECTION (Radians),AMBIENT WIND DIRECTION (Degrees),AMBIENT WIND VELOCITY (Meters per second),AMBIENT WIND X (Meters per second),AMBIENT WIND Y (Meters per second),AMBIENT WIND Z (Meters per second),VERTICAL SPEED (Feet per second),TURB ENG N1:1 (Percent),TURB ENG N1:2 (Percent),DEFINED WIND X (Meters per second),DEFINED WIND Y (Meters per second),DEFINED WIND Z (Meters per second),VELOCITY WORLD X (Meters per second),VELOCITY WORLD Y (Meters per second),VELOCITY WORLD Z (Meters per second)
PMDG 737-900NGX PMDG House,19:0:55,2999.96289117697278925334,150,2017/5/30,30.49679269084111865595,-86.51192041898134732492,-0.55849070325542238269,0.00000000000000000000,192.10802036063705600100,-0.56209588157673540110,0.00027995150925589984,36.61576152377655546388,94.91613657549532945268,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,-0.00000000000000000000,-0.00000000000000000000,-0.00000000000000000000,0.00137165992055088282,98.07057008468400738366,98.07140293515469409158,-0.03,-0.01,0.00,-7.68627389915282055455,0.00043995427624407725,-35.82799596867412361689,
PMDG 737-900NGX PMDG House,19:0:55,3000.03520729919500809046,150,2017/5/30,30.49676932554319108704,-86.51192622652000352446,-0.55853056381314880596,0.00000000000000000000,192.10806739556338129660,-0.56215190785058033462,0.00023220028714231064,36.77150546603729708295,94.91624239580701782870,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,-0.00000000000000000000,-0.00000000000000000000,-0.00000000000000000000,0.00137836823705583811,98.07011534715174150278,98.07092657082655762224,-0.03,-0.01,0.00,-7.71982368927457685004,0.00045570787473241396,-35.98442042705982402140,
PMDG 737-900NGX PMDG House,19:0:56,3000.11439027697269921191,150,2017/5/30,30.49674362487402845545,-86.51193261451722094080,-0.55857271888758497358,0.00000000000000000000,192.10809804392684441154,-0.56221536768176028076,0.00018957063527312224,36.95170938279891004186,94.91636249476781017620,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,-0.00000000000000000000,-0.00000000000000000000,-0.00000000000000000000,0.00138913048431277275,98.06973080286302035802,98.07051923352547362356,-0.03,-0.01,0.00,-7.75652876366276800013,0.00046750592827786978,-36.15554267181428826916,
PMDG 737-900NGX PMDG House,19:0:56,3000.21428367697262729052,150,2017/5/30,30.49671102832010660677,-86.51194071650256489647,-0.55862511924593483137,0.00000000000000000000,192.10812822643634945052,-0.56226961687297949410,0.00015119129964120539,37.17125649346242965976,94.91651662490671981232,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,-0.00000000000000000000,-0.00000000000000000000,-0.00000000000000000000,0.00140388309955596924,98.06916767222723763098,98.06992756931349219940,-0.03,-0.01,0.00,-7.80278494246546561186,0.00047060721207608478,-36.37119100576113339685,
PMDG 737-900NGX PMDG House,19:0:56,3000.28928417697261465946,150,2017/5/30,30.49668642731310086447,-86.51194683116126782352,-0.55866455291683148054,0.01365784496228967040,192.10814271609666548102,-0.56230236442655190388,0.00013035890816807521,37.33666353861487863242,94.91663217234668081801,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,-0.00000000000000000000,-0.00000000000000000000,-0.00000000000000000000,0.00141376745887100697,98.06878035061826892615,98.06951958013755188404,-0.03,-0.01,0.00,-7.83747924323491229615,0.00046792181240108965,-36.53292868112130520331,
PMDG 737-900NGX PMDG House,19:0:56,3000.36729507697236840613,150,2017/5/30,30.49666072310096964770,-86.51195322002075727141,-0.55870585421760821099,0.01184847732390820023,192.10812455684936139733,-0.56233750739562304855,0.00013779156521568042,37.50988113403317214534,94.91675150661710347322,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,-0.00000000000000000000,-0.00000000000000000000,-0.00000000000000000000,0.00142252689693123102,98.06841066429406339466,98.06912902517008490122,-0.03,-0.01,0.00,-7.87353318584244377121,0.00046948538939677769,-36.70100188667139917698,
PMDG 737-900NGX PMDG House,19:0:56,3000.43934659919432306197,150,2017/5/30,30.49663687771051812092,-86.51195914686087462542,-0.55874523452765123555,0.00981730364790770436,192.10807392075764710171,-0.56240418184747742458,0.00017235434698812107,37.66296006944441643327,94.91686523124413099595,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,-0.00000000000000000000,-0.00000000000000000000,-0.00000000000000000000,0.00143377680797129869,98.06799380182495440295,98.06869294888272747812,-0.03,-0.01,0.00,-7.90680458766268312587,0.00048966318086774395,-36.85610403366444387530,
PMDG 737-900NGX PMDG House,19:0:56,3000.54221047697183166747,150,2017/5/30,30.49660266083262882830,-86.51196765155465584485,-0.55880313105393386586,0.00562807531789052615,192.10795731398394536882,-0.56246901159372630907,0.00025222577214095276,37.89515713161889465255,94.91703156888729608909,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,-0.00000000000000000000,-0.00000000000000000000,-0.00000000000000000000,0.00145183596760034561,98.06754885183222825162,98.06822177425024733566,-0.03,-0.01,0.00,-7.95424818952751255807,0.00049295030289223368,-37.07729917932034169326,
PMDG 737-900NGX PMDG House,19:0:56,3000.61786107697162151453,150,2017/5/30,30.49657736565126953110,-86.51197393872861596265,-0.55884624662373694193,-0.00000000000000000000,192.10787394252091075941,-0.56250109704365691687,0.00031172464130130984,38.05937100728349520296,94.91715341960372143149,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,-0.00000000000000000000,-0.00000000000000000000,-0.00000000000000000000,0.00146338040940463543,98.06718297151532226508,98.06783705802180861610,-0.03,-0.01,0.00,-7.98910134712460973105,0.00048780372727540980,-37.23980132737243309293,
PMDG 737-900NGX PMDG House,19:0:56,3000.69016599919405052788,150,2017/5/30,30.49655308581405321888,-86.51197997352785762359,-0.55888738784195257647,-0.00000000000000000000,192.10782322487298756641,-0.56252782382854860099,0.00035362406369578685,38.21405915154348065244,94.91726836204770734184,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,-0.00000000000000000000,-0.00000000000000000000,-0.00000000000000000000,0.00147211807779967785,98.06681379973274204076,98.06745017800761843318,-0.03,-0.01,0.00,-8.02238214595500309656,0.00048114869975665099,-37.39497941806128977760,
PMDG 737-900NGX PMDG House,19:0:56,3000.71780177697200997500,150,2017/5/30,30.49654377911694425052,-86.51198228672224388447,-0.55890307593294530353,-0.00000000000000000000,192.10778994674416253474,-0.56253888643246097168,0.00036770801099642785,38.27884354485402695900,94.91731180508570275833,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,-0.00000000000000000000,-0.00000000000000000000,-0.00000000000000000000,0.00147479935549199581,98.06672348394542382266,98.06735328928796491255,-0.03,-0.01,0.00,-8.03509320974059804144,0.00047762153018548743,-37.45425306179846103305,
PMDG 737-900NGX PMDG House,19:0:56,3000.81506479919471530593,150,2017/5/30,30.49651090738913339351,-86.51199045703076251357,-0.55895777080800490566,-0.00000000000000000000,192.10773861217884928010,-0.56257645828095670382,0.00040177615390004560,38.48786014980736780444,94.91746287926002878521,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,-0.00000000000000000000,-0.00000000000000000000,-0.00000000000000000000,0.00148197589442133904,98.06626221274788690607,98.06686897779871969760,-0.03,-0.01,0.00,-8.07979814558032494176,0.00047008578921357565,-37.66270937398254403661,
PMDG 737-900NGX PMDG House,19:0:56,3000.89273017697269096971,150,2017/5/30,30.49648452808662568714,-86.51199701362486393919,-0.55900083301695435711,-0.01421393095240588295,192.10768780622845497419,-0.56261106777663394407,0.00041974493364283952,38.66207466973195749915,94.91758196496033406220,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,-0.00000000000000000000,-0.00000000000000000000,-0.00000000000000000000,0.00148575229104608297,98.06596854959568076993,98.06655745085308240050,-0.03,-0.01,0.00,-8.11545551161538725182,0.00046525604699539829,-37.82898549559583756263,
PMDG 737-900NGX PMDG House,19:0:56,3000.99322197697256342508,150,2017/5/30,30.49645022335792887702,-86.51200554006932463835,-0.55905584805713626206,-0.01185427978862328008,192.10768530395262132515,-0.56265911645057808954,0.00041036054002229909,38.88341938442651013474,94.91773488216378495963,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,-0.00000000000000000000,-0.00000000000000000000,-0.00000000000000000000,0.00148916372563689947,98.06559170295544447526,98.06615837817184910818,-0.03,-0.01,0.00,-8.16154151553384821227,0.00046270359508419841,-38.04389877367193406599,
PMDG 737-900NGX PMDG House,19:0:56,3001.09495077697283704765,150,2017/5/30,30.49641529853760246738,-86.51201422061487278370,-0.55911064965390333548,-0.00890194897236782842,192.10774794113925167949,-0.56271100736323254043,0.00034445356859756632,39.10406546698673224682,94.91788947817570942789,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,-0.00000000000000000000,-0.00000000000000000000,-0.00000000000000000000,0.00149215233977884054,98.06519449243921826564,98.06573949187330185850,-0.03,-0.01,0.00,-8.20813936735965476998,0.00046378228906712488,-38.26118713500490997603,
PMDG 737-900NGX PMDG House,19:0:57,3001.19559567697297097766,150,2017/5/30,30.49638055021489080332,-86.51202285727259777559,-0.55916427731188866890,-0.00439002578684627529,192.10784319587543222951,-0.56276457637161236836,0.00025231953887914121,39.32347913106279690965,94.91804310488772955523,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,-0.00000000000000000000,-0.00000000000000000000,-0.00000000000000000000,0.00149549730122089386,98.06481577515356207186,98.06534013242770697616,-0.03,-0.01,0.00,-8.25418770879148411268,0.00046625112347796520,-38.47589872091727158931,
PMDG 737-900NGX PMDG House,19:0:57,3001.26765089919490492321,150,2017/5/30,30.49635555328724478841,-86.51202907022273791426,-0.55920232360058874654,0.00000000000000000000,192.10790659410085368108,-0.56280231679035597203,0.00018868316533122295,39.47652666727698544946,94.91815366580793522644,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,-0.00000000000000000000,-0.00000000000000000000,-0.00000000000000000000,0.00149826798588037491,98.06452552691752089231,98.06503557624765221590,-0.03,-0.01,0.00,-8.28712302564194835952,0.00046910880063843872,-38.62945492016788051615,
PMDG 737-900NGX PMDG House,19:0:57,3001.37076887697185156867,150,2017/5/30,30.49631960717330159127,-86.51203800456787007533,-0.55925637814540374304,0.00000000000000000000,192.10796926350192848076,-0.56286161687773283990,0.00011774752021354925,39.70493227640784539290,94.91831288471560412745,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,-0.00000000000000000000,-0.00000000000000000000,-0.00000000000000000000,0.00150292844045907259,98.06422516687653967438,98.06471569028140322644,-0.03,-0.01,0.00,-8.33421012238277469919,0.00047800129134114720,-38.84897100876471398578,
PMDG 737-900NGX PMDG House,19:0:57,3001.44356929919422327657,150,2017/5/30,30.49629410691665043487,-86.51204434260749565055,-0.55929405090812778223,0.00000000000000000000,192.10800011358733740963,-0.56290626127752407815,0.00008212366662819672,39.85934960259328363463,94.91842844869226780702,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,-0.00000000000000000000,-0.00000000000000000000,-0.00000000000000000000,0.00150890147779136896,98.06395547729624695421,98.06443251088118984171,-0.03,-0.01,0.00,-8.36741889096911783952,0.00047856628215053691,-39.00378437960692679098,
PMDG 737-900NGX PMDG House,19:0:57,3001.54613947697180265095,150,2017/5/30,30.49625800702228772820,-86.51205331516111129986,-0.55934202231561913621,0.00000000000000000000,192.10804677688946640046,-0.56293129328750468598,0.00004317792029289990,40.08631477355953620645,94.91858669524414438001,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,-0.00000000000000000000,-0.00000000000000000000,-0.00000000000000000000,0.00151199731044471264,98.06368664939078882981,98.06414551006957935897,-0.03,-0.01,0.00,-8.41415733437674973061,0.00046514339743970355,-39.22166267824815122367,
PMDG 737-900NGX PMDG House,19:0:57,3001.64337539919415576151,150,2017/5/30,30.49622359896998347040,-86.51206186720624202735,-0.55938503116371485202,0.01279453355778400157,192.10804481958399492214,-0.56296844829702441526,0.00002955557611371252,40.29314520941836974544,94.91873482300053410654,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,-0.00000000000000000000,-0.00000000000000000000,-0.00000000000000000000,0.00151306495536118746,98.06336988432907730839,98.06381197179116782081,-0.03,-0.01,0.00,-8.45841273293574325010,0.00046512593039725538,-39.42795515645207160560,
PMDG 737-900NGX PMDG House,19:0:57,3001.72103757697186665609,150,2017/5/30,30.49619598772448014756,-86.51206872991761542835,-0.55941923547094718483,0.01119959591327123437,192.10799441656357089414,-0.56300608210924207864,0.00006006483490893026,40.46561707390676332352,94.91885369452768372867,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,-0.00000000000000000000,-0.00000000000000000000,-0.00000000000000000000,0.00151444470975548029,98.06317608962049803267,98.06360512663690087720,-0.03,-0.01,0.00,-8.49372091473175494514,0.00046853857990608073,-39.59254369864941480728,
PMDG 737-900NGX PMDG House,19:0:57,3001.81886329919416311895,150,2017/5/30,30.49616104413082240399,-86.51207741506193826808,-0.55946320481440980910,0.00873114308390857477,192.10789472206801065113,-0.56305541964245020559,0.00013118091095259209,40.67326781378848465920,94.91900515348366695889,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,-0.00000000000000000000,-0.00000000000000000000,-0.00000000000000000000,0.00151774159166961908,98.06289617846549333535,98.06330934231311857729,-0.03,-0.01,0.00,-8.53814666033039948445,0.00047620861602242734,-39.79964189958158016225,
PMDG 737-900NGX PMDG House,19:0:57,3001.89381919919424035470,150,2017/5/30,30.49613414640074182671,-86.51208410042131902173,-0.55949767592591082011,-0.00613675871685101341,192.10781174136423032905,-0.56309475252157970004,0.00019803445372785846,40.83537794325083325475,94.91912278742223918471,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,-0.00000000000000000000,-0.00000000000000000000,-0.00000000000000000000,0.00152157864067703485,98.06269376649713365168,98.06309500972851367351,-0.03,-0.01,0.00,-8.57214694500721030579,0.00048145628134638765,-39.95815675323948568121,
PMDG 737-900NGX PMDG House,19:0:57,3001.96881839919433332398,150,2017/5/30,30.49610712616821572851,-86.51209081622124585920,-0.55953204031570435983,-0.00000000000000000000,192.10776132978455166267,-0.56314520898040643093,0.00024249607709942933,40.99744882371687282330,94.91924250058033862842,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,-0.00000000000000000000,-0.00000000000000000000,-0.00000000000000000000,0.00152725924272090197,98.06249687548363169753,98.06288649434348769773,-0.03,-0.01,0.00,-8.60613793271416938069,0.00049671148427477712,-40.11663823221574176614,
PMDG 737-900NGX PMDG House,19:0:57,3002.06969709919439992518,150,2017/5/30,30.49607061362855020548,-86.51209989129387167850,-0.55957280800794395592,-0.00000000000000000000,192.10771062637559225550,-0.56320818712377485049,0.00027316333724474606,41.21525720384382651673,94.91940981162746027167,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,-0.00000000000000000000,-0.00000000000000000000,-0.00000000000000000000,0.00154019554611295462,98.06223581785471310468,98.06261026779137068843,-0.03,-0.01,0.00,-8.65181788027557630016,0.00051179842833722880,-40.32962382974418602544,
PMDG 737-900NGX PMDG House,19:0:58,3002.14465349919464642880,150,2017/5/30,30.49604335838816737692,-86.51210666548467997927,-0.55959895482626520469,-0.00000000000000000000,192.10769315342341201358,-0.56323630949693159753,0.00028768008263408215,41.37695521884491256515,94.91953588639097461055,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,-0.00000000000000000000,-0.00000000000000000000,-0.00000000000000000000,0.00155051157344132662,98.06207103488983989337,98.06243474485010835906,-0.03,-0.01,0.00,-8.68572938131896599145,0.00051353816943900451,-40.48773949785649506339,
PMDG 737-900NGX PMDG House,19:0:58,3002.22235087697208655300,150,2017/5/30,30.49601499396109360873,-86.51211371535026728452,-0.55962280712787659809,-0.00000000000000000000,192.10765950229992427012,-0.56325663119442814786,0.00029763828343318033,41.54854790581593704246,94.91966653671222786670,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,-0.00000000000000000000,-0.00000000000000000000,-0.00000000000000000000,0.00156031572259962559,98.06193278049758532688,98.06228570994242943470,-0.03,-0.01,0.00,-8.72085354587315464414,0.00051128655069067439,-40.65151713514399034466,
PMDG 737-900NGX PMDG House,19:0:58,3002.32250057697228839970,150,2017/5/30,30.49597826418447965580,-86.51212284437553989846,-0.55964975435900354839,-0.00000000000000000000,192.10764199272225027926,-0.56327582327056902045,0.00030399843574684712,41.76602659437388354036,94.91983392222162763119,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,-0.00000000000000000000,-0.00000000000000000000,-0.00000000000000000000,0.00157088087871670723,98.06177135121629362402,98.06211107442018715119,-0.03,-0.01,0.00,-8.76608824312028112047,0.00050746684234966152,-40.86243150371150534284,
PMDG 737-900NGX PMDG House,19:0:58,3002.39454679919481350225,150,2017/5/30,30.49595172381795293859,-86.51212944085720835119,-0.55966736344072998133,-0.00000000000000000000,192.10762490828324189351,-0.56330264238500304952,0.00030529995652148434,41.91517278035478710763,94.91995463162507462584,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,-0.00000000000000000000,-0.00000000000000000000,-0.00000000000000000000,0.00157843157649040222,98.06160068936846130327,98.06193120527780138218,-0.03,-0.01,0.00,-8.79860259979112946382,0.00052093352969520567,-41.01403661758017449301,
PMDG 737-900NGX PMDG House,19:0:58,3002.49736937697252869839,150,2017/5/30,30.49591367591020585337,-86.51213889746820484561,-0.55969233632026949010,-0.00000000000000000000,192.10760748846610113105,-0.56335432083778591572,0.00030366486310571872,42.14211832682288161323,94.92013415791983277359,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,-0.00000000000000000000,-0.00000000000000000000,-0.00000000000000000000,0.00159519305452704430,98.06153437080986634555,98.06185255194976946314,-0.03,-0.01,0.00,-8.84496596581544025639,0.00053881173878368575,-41.23022015106733562106,
PMDG 737-900NGX PMDG House,19:0:58,3002.54741017697233473882,150,2017/5/30,30.49589508674898397089,-86.51214351770187249713,-0.55970428915150205462,-0.01406308011862975917,192.10760694415435523297,-0.56336649921860004753,0.00030167851616176323,42.24771775139699059309,94.92022278981957583710,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,-0.00000000000000000000,-0.00000000000000000000,-0.00000000000000000000,0.00160384539049118757,98.06147488140176449178,98.06178726687349467284,-0.03,-0.01,0.00,-8.86751323250539158494,0.00053983994586464113,-41.33535042016492866424,
PMDG 737-900NGX PMDG House,19:0:58,3002.62235147697219872498,150,2017/5/30,30.49586715904238332087,-86.51215045897160393906,-0.55972195159408222320,-0.01334158133950253192,192.10762242245084507886,-0.56337703125378346680,0.00027988565007759609,42.41055006239145797053,94.92035513686110448361,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,-0.00000000000000000000,-0.00000000000000000000,-0.00000000000000000000,0.00161554303485900164,98.06145737242630389119,98.06176145905786256662,-0.03,-0.01,0.00,-8.90125875388378418052,0.00053577437846324158,-41.49269724895633970618,
PMDG 737-900NGX PMDG House,19:0:58,3002.71951229919432080351,150,2017/5/30,30.49583079309360655884,-86.51215949750402955942,-0.55974409634837474226,-0.01237766956665107762,192.10770282681608023267,-0.56338477690667476683,0.00020772471288690777,42.61312198215057378547,94.92052471842680461123,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,-0.00000000000000000000,-0.00000000000000000000,-0.00000000000000000000,0.00162748387083411217,98.06139904260608375353,98.06169283819897941612,-0.03,-0.01,0.00,-8.94497271515852077073,0.00052808208101520228,-41.69652343713944020465,
PMDG 737-900NGX PMDG House,19:0:58,3002.79462959919464992709,150,2017/5/30,30.49580255563610009517,-86.51216651574158333915,-0.55976063821302690648,0.01160549090238639086,192.10779976818872682998,-0.56339088591107533421,0.00012654942118204757,42.77413313971621988685,94.92065406346422662409,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,-0.00000000000000000000,-0.00000000000000000000,-0.00000000000000000000,0.00163425586652010679,98.06142266077925739864,98.06170892555824991632,-0.03,-0.01,0.00,-8.97874339399317378252,0.00052235700174658626,-41.85396773535906334018,
PMDG 737-900NGX PMDG House,19:0:58,3002.87239737697245800518,150,2017/5/30,30.49577320975432925820,-86.51217380946556545496,-0.55977723343853280635,0.01077533500782383927,192.10786414177857750474,-0.56339920078761185351,0.00005039386125037481,42.94455620659719130572,94.92078670824191988231,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,-0.00000000000000000000,-0.00000000000000000000,-0.00000000000000000000,0.00163954822346568108,98.06149676864021103029,98.06177556443452658641,-0.03,-0.01,0.00,-9.01368376085253508734,0.00051787204133593538,-42.01684377434703066001,
PMDG 737-900NGX PMDG House,19:0:58,3002.94486859919470589375,150,2017/5/30,30.49574575998069292382,-86.51218063192145280027,-0.55979233456013466341,0.00995994732997106808,192.10787973630272063019,-0.56340862712630368492,0.00002452828574266583,43.09581006367997702000,94.92090959220189461121,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,-0.00000000000000000000,-0.00000000000000000000,-0.00000000000000000000,0.00164345651865005493,98.06153057627581404176,98.06180267547125595229,-0.03,-0.01,0.00,-9.04621943982617615632,0.00051605683638806870,-42.16851531489921711682,
